Weekly Income,Region,Value
"$150-$299 ($7,800-$15,599)",Hoppers Crossing - North,0
"$300-$399 ($15,600-$20,799)",Hoppers Crossing - North,0
"$400-$499 ($20,800-$25,999)",Hoppers Crossing - North,0
"$500-$649 ($26,000-$33,799)",Hoppers Crossing - North,0
"$650-$799 ($33,800-$41,599)",Hoppers Crossing - North,3
"$800-$999 ($41,600-$51,999)",Hoppers Crossing - North,9
"$1,000-$1,249 ($52,000-$64,999)",Hoppers Crossing - North,0
"$1,250-$1,499 ($65,000-$77,999)",Hoppers Crossing - North,0
"$1,500-$1,749 ($78,000-$90,999)",Hoppers Crossing - North,0
"$1,750-$1,999 ($91,000-$103,999)",Hoppers Crossing - North,3
"$2,000-$2,499 ($104,000-$129,999)",Hoppers Crossing - North,4
"$2,500-$2,999 ($130,000-$155,999)",Hoppers Crossing - North,0
"$3,000-$3,499 ($156,000-$181,999)",Hoppers Crossing - North,0
"$3,500-$3,999 ($182,000-$207,999)",Hoppers Crossing - North,0
"$4,000-$4,499 ($208,000-$233,999)",Hoppers Crossing - North,0
"$4,500-$4,999 ($234,000-$259,999)",Hoppers Crossing - North,0
"$5,000-$5,999 ($260,000-$311,999)",Hoppers Crossing - North,0
"$6,000-$7,999 ($312,000-$415,999)",Hoppers Crossing - North,0
"$8,000 or more ($416,000 or more)",Hoppers Crossing - North,0
Partial income stated,Hoppers Crossing - North,0
All incomes not stated,Hoppers Crossing - North,0
Negative income,Hoppers Crossing - North,0
Nil income,Hoppers Crossing - North,0
"$1-$149 ($1-$7,799)",Hoppers Crossing - North,0
"$150-$299 ($7,800-$15,599)",Hoppers Crossing - North,0
"$300-$399 ($15,600-$20,799)",Hoppers Crossing - North,0
"$400-$499 ($20,800-$25,999)",Hoppers Crossing - North,0
"$500-$649 ($26,000-$33,799)",Hoppers Crossing - North,0
"$650-$799 ($33,800-$41,599)",Hoppers Crossing - North,0
"$800-$999 ($41,600-$51,999)",Hoppers Crossing - North,0
"$1,000-$1,249 ($52,000-$64,999)",Hoppers Crossing - North,3
"$1,250-$1,499 ($65,000-$77,999)",Hoppers Crossing - North,0
"$1,500-$1,749 ($78,000-$90,999)",Hoppers Crossing - North,3
"$1,750-$1,999 ($91,000-$103,999)",Hoppers Crossing - North,0
"$2,000-$2,499 ($104,000-$129,999)",Hoppers Crossing - North,0
"$2,500-$2,999 ($130,000-$155,999)",Hoppers Crossing - North,0
"$3,000-$3,499 ($156,000-$181,999)",Hoppers Crossing - North,0
"$3,500-$3,999 ($182,000-$207,999)",Hoppers Crossing - North,0
"$4,000-$4,499 ($208,000-$233,999)",Hoppers Crossing - North,0
"$4,500-$4,999 ($234,000-$259,999)",Hoppers Crossing - North,0
"$5,000-$5,999 ($260,000-$311,999)",Hoppers Crossing - North,0
"$6,000-$7,999 ($312,000-$415,999)",Hoppers Crossing - North,0
"$8,000 or more ($416,000 or more)",Hoppers Crossing - North,0
Partial income stated,Hoppers Crossing - North,0
All incomes not stated,Hoppers Crossing - North,0
Negative income,Hoppers Crossing - North,0
Nil income,Hoppers Crossing - North,0
"$1-$149 ($1-$7,799)",Hoppers Crossing - North,0
"$150-$299 ($7,800-$15,599)",Hoppers Crossing - North,0
"$300-$399 ($15,600-$20,799)",Hoppers Crossing - North,0
"$400-$499 ($20,800-$25,999)",Hoppers Crossing - North,0
"$500-$649 ($26,000-$33,799)",Hoppers Crossing - North,0
"$650-$799 ($33,800-$41,599)",Hoppers Crossing - North,0
"$800-$999 ($41,600-$51,999)",Hoppers Crossing - North,0
"$1,000-$1,249 ($52,000-$64,999)",Hoppers Crossing - North,0
"$1,250-$1,499 ($65,000-$77,999)",Hoppers Crossing - North,0
"$1,500-$1,749 ($78,000-$90,999)",Hoppers Crossing - North,0
"$1,750-$1,999 ($91,000-$103,999)",Hoppers Crossing - North,0
"$2,000-$2,499 ($104,000-$129,999)",Hoppers Crossing - North,0
"$2,500-$2,999 ($130,000-$155,999)",Hoppers Crossing - North,0
"$3,000-$3,499 ($156,000-$181,999)",Hoppers Crossing - North,0
"$3,500-$3,999 ($182,000-$207,999)",Hoppers Crossing - North,0
"$4,000-$4,499 ($208,000-$233,999)",Hoppers Crossing - North,0
"$4,500-$4,999 ($234,000-$259,999)",Hoppers Crossing - North,0
"$5,000-$5,999 ($260,000-$311,999)",Hoppers Crossing - North,0
"$6,000-$7,999 ($312,000-$415,999)",Hoppers Crossing - North,0
"$8,000 or more ($416,000 or more)",Hoppers Crossing - North,0
Partial income stated,Hoppers Crossing - North,0
All incomes not stated,Hoppers Crossing - North,0
Negative income,Hoppers Crossing - North,0
Nil income,Hoppers Crossing - North,0
"$1-$149 ($1-$7,799)",Hoppers Crossing - North,0
"$150-$299 ($7,800-$15,599)",Hoppers Crossing - North,0
"$300-$399 ($15,600-$20,799)",Hoppers Crossing - North,0
"$400-$499 ($20,800-$25,999)",Hoppers Crossing - North,0
"$500-$649 ($26,000-$33,799)",Hoppers Crossing - North,0
"$650-$799 ($33,800-$41,599)",Hoppers Crossing - North,0
"$800-$999 ($41,600-$51,999)",Hoppers Crossing - North,0
"$1,000-$1,249 ($52,000-$64,999)",Hoppers Crossing - South,616
"$1,250-$1,499 ($65,000-$77,999)",Hoppers Crossing - South,583
"$1,500-$1,749 ($78,000-$90,999)",Hoppers Crossing - South,491
"$1,750-$1,999 ($91,000-$103,999)",Hoppers Crossing - South,368
"$2,000-$2,499 ($104,000-$129,999)",Hoppers Crossing - South,725
"$2,500-$2,999 ($130,000-$155,999)",Hoppers Crossing - South,407
"$3,000-$3,499 ($156,000-$181,999)",Hoppers Crossing - South,213
"$3,500-$3,999 ($182,000-$207,999)",Hoppers Crossing - South,121
"$4,000-$4,499 ($208,000-$233,999)",Hoppers Crossing - South,71
"$4,500-$4,999 ($234,000-$259,999)",Hoppers Crossing - South,56
"$5,000-$5,999 ($260,000-$311,999)",Hoppers Crossing - South,28
"$6,000-$7,999 ($312,000-$415,999)",Hoppers Crossing - South,18
"$8,000 or more ($416,000 or more)",Hoppers Crossing - South,6
Partial income stated,Hoppers Crossing - South,437
All incomes not stated,Hoppers Crossing - South,150
Negative income,Hoppers Crossing - South,21
Nil income,Hoppers Crossing - South,89
"$1-$149 ($1-$7,799)",Hoppers Crossing - South,64
"$150-$299 ($7,800-$15,599)",Hoppers Crossing - South,129
"$300-$399 ($15,600-$20,799)",Hoppers Crossing - South,151
"$400-$499 ($20,800-$25,999)",Hoppers Crossing - South,388
"$500-$649 ($26,000-$33,799)",Hoppers Crossing - South,283
"$650-$799 ($33,800-$41,599)",Hoppers Crossing - South,489
"$800-$999 ($41,600-$51,999)",Hoppers Crossing - South,525
"$1,000-$1,249 ($52,000-$64,999)",Hoppers Crossing - South,465
"$1,250-$1,499 ($65,000-$77,999)",Hoppers Crossing - South,433
"$1,500-$1,749 ($78,000-$90,999)",Hoppers Crossing - South,397
"$1,750-$1,999 ($91,000-$103,999)",Hoppers Crossing - South,287
"$2,000-$2,499 ($104,000-$129,999)",Hoppers Crossing - South,602
"$2,500-$2,999 ($130,000-$155,999)",Hoppers Crossing - South,340
"$3,000-$3,499 ($156,000-$181,999)",Hoppers Crossing - South,178
"$3,500-$3,999 ($182,000-$207,999)",Hoppers Crossing - South,102
"$4,000-$4,499 ($208,000-$233,999)",Hoppers Crossing - South,61
"$4,500-$4,999 ($234,000-$259,999)",Hoppers Crossing - South,41
"$5,000-$5,999 ($260,000-$311,999)",Hoppers Crossing - South,17
"$6,000-$7,999 ($312,000-$415,999)",Hoppers Crossing - South,11
"$8,000 or more ($416,000 or more)",Hoppers Crossing - South,4
Partial income stated,Hoppers Crossing - South,366
All incomes not stated,Hoppers Crossing - South,71
Negative income,Hoppers Crossing - South,12
Nil income,Hoppers Crossing - South,47
"$1-$149 ($1-$7,799)",Hoppers Crossing - South,38
"$150-$299 ($7,800-$15,599)",Hoppers Crossing - South,50
"$300-$399 ($15,600-$20,799)",Hoppers Crossing - South,47
"$400-$499 ($20,800-$25,999)",Hoppers Crossing - South,158
"$500-$649 ($26,000-$33,799)",Hoppers Crossing - South,164
"$650-$799 ($33,800-$41,599)",Hoppers Crossing - South,383
"$800-$999 ($41,600-$51,999)",Hoppers Crossing - South,362
"$1,000-$1,249 ($52,000-$64,999)",Hoppers Crossing - South,11
"$1,250-$1,499 ($65,000-$77,999)",Hoppers Crossing - South,14
"$1,500-$1,749 ($78,000-$90,999)",Hoppers Crossing - South,20
"$1,750-$1,999 ($91,000-$103,999)",Hoppers Crossing - South,15
"$2,000-$2,499 ($104,000-$129,999)",Hoppers Crossing - South,31
"$2,500-$2,999 ($130,000-$155,999)",Hoppers Crossing - South,17
"$3,000-$3,499 ($156,000-$181,999)",Hoppers Crossing - South,15
"$3,500-$3,999 ($182,000-$207,999)",Hoppers Crossing - South,3
"$4,000-$4,499 ($208,000-$233,999)",Hoppers Crossing - South,10
"$4,500-$4,999 ($234,000-$259,999)",Hoppers Crossing - South,4
"$5,000-$5,999 ($260,000-$311,999)",Hoppers Crossing - South,0
"$6,000-$7,999 ($312,000-$415,999)",Hoppers Crossing - South,7
"$8,000 or more ($416,000 or more)",Hoppers Crossing - South,3
Partial income stated,Hoppers Crossing - South,19
All incomes not stated,Hoppers Crossing - South,5
Negative income,Hoppers Crossing - South,0
Nil income,Hoppers Crossing - South,0
"$1-$149 ($1-$7,799)",Hoppers Crossing - South,0
"$150-$299 ($7,800-$15,599)",Hoppers Crossing - South,0
"$300-$399 ($15,600-$20,799)",Hoppers Crossing - South,0
"$400-$499 ($20,800-$25,999)",Hoppers Crossing - South,0
"$500-$649 ($26,000-$33,799)",Hoppers Crossing - South,4
"$650-$799 ($33,800-$41,599)",Hoppers Crossing - South,8
"$800-$999 ($41,600-$51,999)",Hoppers Crossing - South,8
"$1,000-$1,249 ($52,000-$64,999)",Hoppers Crossing - South,5
"$1,250-$1,499 ($65,000-$77,999)",Hoppers Crossing - South,19
"$1,500-$1,749 ($78,000-$90,999)",Hoppers Crossing - South,14
"$1,750-$1,999 ($91,000-$103,999)",Hoppers Crossing - South,18
"$2,000-$2,499 ($104,000-$129,999)",Hoppers Crossing - South,24
"$2,500-$2,999 ($130,000-$155,999)",Hoppers Crossing - South,28
"$3,000-$3,499 ($156,000-$181,999)",Hoppers Crossing - South,19
"$3,500-$3,999 ($182,000-$207,999)",Hoppers Crossing - South,11
"$4,000-$4,499 ($208,000-$233,999)",Hoppers Crossing - South,3
"$4,500-$4,999 ($234,000-$259,999)",Hoppers Crossing - South,3
"$5,000-$5,999 ($260,000-$311,999)",Hoppers Crossing - South,9
"$6,000-$7,999 ($312,000-$415,999)",Hoppers Crossing - South,3
"$8,000 or more ($416,000 or more)",Hoppers Crossing - South,0
Partial income stated,Hoppers Crossing - South,22
All incomes not stated,Hoppers Crossing - South,0
Negative income,Hoppers Crossing - South,0
Nil income,Hoppers Crossing - South,0
"$1-$149 ($1-$7,799)",Hoppers Crossing - South,0
"$150-$299 ($7,800-$15,599)",Hoppers Crossing - South,0
"$300-$399 ($15,600-$20,799)",Hoppers Crossing - South,0
"$400-$499 ($20,800-$25,999)",Hoppers Crossing - South,0
"$500-$649 ($26,000-$33,799)",Hoppers Crossing - South,4
"$650-$799 ($33,800-$41,599)",Hoppers Crossing - South,3
"$800-$999 ($41,600-$51,999)",Hoppers Crossing - South,12
"$1,000-$1,249 ($52,000-$64,999)",Hoppers Crossing - South,0
"$1,250-$1,499 ($65,000-$77,999)",Hoppers Crossing - South,3
"$1,500-$1,749 ($78,000-$90,999)",Hoppers Crossing - South,0
"$1,750-$1,999 ($91,000-$103,999)",Hoppers Crossing - South,0
"$2,000-$2,499 ($104,000-$129,999)",Hoppers Crossing - South,0
"$2,500-$2,999 ($130,000-$155,999)",Hoppers Crossing - South,3
"$3,000-$3,499 ($156,000-$181,999)",Hoppers Crossing - South,0
"$3,500-$3,999 ($182,000-$207,999)",Hoppers Crossing - South,0
"$4,000-$4,499 ($208,000-$233,999)",Hoppers Crossing - South,0
"$4,500-$4,999 ($234,000-$259,999)",Hoppers Crossing - South,0
"$5,000-$5,999 ($260,000-$311,999)",Hoppers Crossing - South,0
"$6,000-$7,999 ($312,000-$415,999)",Hoppers Crossing - South,0
"$8,000 or more ($416,000 or more)",Hoppers Crossing - South,0
Partial income stated,Hoppers Crossing - South,0
All incomes not stated,Hoppers Crossing - South,0
Negative income,Hoppers Crossing - South,0
Nil income,Hoppers Crossing - South,0
"$1-$149 ($1-$7,799)",Hoppers Crossing - South,0
"$150-$299 ($7,800-$15,599)",Hoppers Crossing - South,0
"$300-$399 ($15,600-$20,799)",Hoppers Crossing - South,0
"$400-$499 ($20,800-$25,999)",Hoppers Crossing - South,0
"$500-$649 ($26,000-$33,799)",Hoppers Crossing - South,0
"$650-$799 ($33,800-$41,599)",Hoppers Crossing - South,0
"$800-$999 ($41,600-$51,999)",Hoppers Crossing - South,0
"$1,000-$1,249 ($52,000-$64,999)",Hoppers Crossing - South,0
"$1,250-$1,499 ($65,000-$77,999)",Hoppers Crossing - South,0
"$1,500-$1,749 ($78,000-$90,999)",Hoppers Crossing - South,0
"$1,750-$1,999 ($91,000-$103,999)",Hoppers Crossing - South,0
"$2,000-$2,499 ($104,000-$129,999)",Hoppers Crossing - South,0
"$2,500-$2,999 ($130,000-$155,999)",Hoppers Crossing - South,0
"$3,000-$3,499 ($156,000-$181,999)",Hoppers Crossing - South,0
"$3,500-$3,999 ($182,000-$207,999)",Hoppers Crossing - South,0
"$4,000-$4,499 ($208,000-$233,999)",Hoppers Crossing - South,0
"$4,500-$4,999 ($234,000-$259,999)",Hoppers Crossing - South,0
"$5,000-$5,999 ($260,000-$311,999)",Hoppers Crossing - South,0
"$6,000-$7,999 ($312,000-$415,999)",Hoppers Crossing - South,0
"$8,000 or more ($416,000 or more)",Hoppers Crossing - South,0
Partial income stated,Hoppers Crossing - South,0
All incomes not stated,Hoppers Crossing - South,0
Negative income,Hoppers Crossing - South,0
Nil income,Hoppers Crossing - South,0
"$1-$149 ($1-$7,799)",Hoppers Crossing - South,0
"$150-$299 ($7,800-$15,599)",Hoppers Crossing - South,0
"$300-$399 ($15,600-$20,799)",Hoppers Crossing - South,0
"$400-$499 ($20,800-$25,999)",Hoppers Crossing - South,0
"$500-$649 ($26,000-$33,799)",Hoppers Crossing - South,0
"$650-$799 ($33,800-$41,599)",Hoppers Crossing - South,0
"$800-$999 ($41,600-$51,999)",Hoppers Crossing - South,0
"$1,000-$1,249 ($52,000-$64,999)",Hoppers Crossing - South,0
"$1,250-$1,499 ($65,000-$77,999)",Hoppers Crossing - South,0
"$1,500-$1,749 ($78,000-$90,999)",Hoppers Crossing - South,0
"$1,750-$1,999 ($91,000-$103,999)",Hoppers Crossing - South,0
"$2,000-$2,499 ($104,000-$129,999)",Hoppers Crossing - South,0
"$2,500-$2,999 ($130,000-$155,999)",Hoppers Crossing - South,0
"$3,000-$3,499 ($156,000-$181,999)",Hoppers Crossing - South,0
"$3,500-$3,999 ($182,000-$207,999)",Hoppers Crossing - South,0
"$4,000-$4,499 ($208,000-$233,999)",Hoppers Crossing - South,0
"$4,500-$4,999 ($234,000-$259,999)",Hoppers Crossing - South,0
"$5,000-$5,999 ($260,000-$311,999)",Hoppers Crossing - South,0
"$6,000-$7,999 ($312,000-$415,999)",Hoppers Crossing - South,0
"$8,000 or more ($416,000 or more)",Hoppers Crossing - South,0
Partial income stated,Hoppers Crossing - South,0
All incomes not stated,Hoppers Crossing - South,0
Negative income,Hoppers Crossing - South,0
Nil income,Hoppers Crossing - South,0
"$1-$149 ($1-$7,799)",Hoppers Crossing - South,0
"$150-$299 ($7,800-$15,599)",Hoppers Crossing - South,0
"$300-$399 ($15,600-$20,799)",Hoppers Crossing - South,0
"$400-$499 ($20,800-$25,999)",Hoppers Crossing - South,0
"$500-$649 ($26,000-$33,799)",Hoppers Crossing - South,0
"$650-$799 ($33,800-$41,599)",Hoppers Crossing - South,0
"$800-$999 ($41,600-$51,999)",Hoppers Crossing - South,0
"$1,000-$1,249 ($52,000-$64,999)",Laverton,247
"$1,250-$1,499 ($65,000-$77,999)",Laverton,223
"$1,500-$1,749 ($78,000-$90,999)",Laverton,179
"$1,750-$1,999 ($91,000-$103,999)",Laverton,182
"$2,000-$2,499 ($104,000-$129,999)",Laverton,359
"$2,500-$2,999 ($130,000-$155,999)",Laverton,237
"$3,000-$3,499 ($156,000-$181,999)",Laverton,135
"$3,500-$3,999 ($182,000-$207,999)",Laverton,121
"$4,000-$4,499 ($208,000-$233,999)",Laverton,45
"$4,500-$4,999 ($234,000-$259,999)",Laverton,48
"$5,000-$5,999 ($260,000-$311,999)",Laverton,37
"$6,000-$7,999 ($312,000-$415,999)",Laverton,20
"$8,000 or more ($416,000 or more)",Laverton,3
Partial income stated,Laverton,204
All incomes not stated,Laverton,59
Negative income,Laverton,13
Nil income,Laverton,42
"$1-$149 ($1-$7,799)",Laverton,23
"$150-$299 ($7,800-$15,599)",Laverton,60
"$300-$399 ($15,600-$20,799)",Laverton,56
"$400-$499 ($20,800-$25,999)",Laverton,129
"$500-$649 ($26,000-$33,799)",Laverton,99
"$650-$799 ($33,800-$41,599)",Laverton,161
"$800-$999 ($41,600-$51,999)",Laverton,198
"$1,000-$1,249 ($52,000-$64,999)",Laverton,153
"$1,250-$1,499 ($65,000-$77,999)",Laverton,152
"$1,500-$1,749 ($78,000-$90,999)",Laverton,129
"$1,750-$1,999 ($91,000-$103,999)",Laverton,135
"$2,000-$2,499 ($104,000-$129,999)",Laverton,264
"$2,500-$2,999 ($130,000-$155,999)",Laverton,186
"$3,000-$3,499 ($156,000-$181,999)",Laverton,108
"$3,500-$3,999 ($182,000-$207,999)",Laverton,94
"$4,000-$4,499 ($208,000-$233,999)",Laverton,35
"$4,500-$4,999 ($234,000-$259,999)",Laverton,43
"$5,000-$5,999 ($260,000-$311,999)",Laverton,29
"$6,000-$7,999 ($312,000-$415,999)",Laverton,18
"$8,000 or more ($416,000 or more)",Laverton,3
Partial income stated,Laverton,151
All incomes not stated,Laverton,20
Negative income,Laverton,6
Nil income,Laverton,15
"$1-$149 ($1-$7,799)",Laverton,9
"$150-$299 ($7,800-$15,599)",Laverton,16
"$300-$399 ($15,600-$20,799)",Laverton,14
"$400-$499 ($20,800-$25,999)",Laverton,48
"$500-$649 ($26,000-$33,799)",Laverton,58
"$650-$799 ($33,800-$41,599)",Laverton,100
"$800-$999 ($41,600-$51,999)",Laverton,121
"$1,000-$1,249 ($52,000-$64,999)",Laverton,10
"$1,250-$1,499 ($65,000-$77,999)",Laverton,10
"$1,500-$1,749 ($78,000-$90,999)",Laverton,14
"$1,750-$1,999 ($91,000-$103,999)",Laverton,6
"$2,000-$2,499 ($104,000-$129,999)",Laverton,24
"$2,500-$2,999 ($130,000-$155,999)",Laverton,22
"$3,000-$3,499 ($156,000-$181,999)",Laverton,12
"$3,500-$3,999 ($182,000-$207,999)",Laverton,9
"$4,000-$4,499 ($208,000-$233,999)",Laverton,0
"$4,500-$4,999 ($234,000-$259,999)",Laverton,0
"$5,000-$5,999 ($260,000-$311,999)",Laverton,3
"$6,000-$7,999 ($312,000-$415,999)",Laverton,0
"$8,000 or more ($416,000 or more)",Laverton,0
Partial income stated,Laverton,7
All incomes not stated,Laverton,0
Negative income,Laverton,0
Nil income,Laverton,3
"$1-$149 ($1-$7,799)",Laverton,0
"$150-$299 ($7,800-$15,599)",Laverton,0
"$300-$399 ($15,600-$20,799)",Laverton,0
"$400-$499 ($20,800-$25,999)",Laverton,0
"$500-$649 ($26,000-$33,799)",Laverton,0
"$650-$799 ($33,800-$41,599)",Laverton,0
"$800-$999 ($41,600-$51,999)",Laverton,3
"$1,000-$1,249 ($52,000-$64,999)",Laverton,8
"$1,250-$1,499 ($65,000-$77,999)",Laverton,9
"$1,500-$1,749 ($78,000-$90,999)",Laverton,7
"$1,750-$1,999 ($91,000-$103,999)",Laverton,12
"$2,000-$2,499 ($104,000-$129,999)",Laverton,10
"$2,500-$2,999 ($130,000-$155,999)",Laverton,11
"$3,000-$3,499 ($156,000-$181,999)",Laverton,6
"$3,500-$3,999 ($182,000-$207,999)",Laverton,6
"$4,000-$4,499 ($208,000-$233,999)",Laverton,4
"$4,500-$4,999 ($234,000-$259,999)",Laverton,3
"$5,000-$5,999 ($260,000-$311,999)",Laverton,3
"$6,000-$7,999 ($312,000-$415,999)",Laverton,0
"$8,000 or more ($416,000 or more)",Laverton,0
Partial income stated,Laverton,15
All incomes not stated,Laverton,0
Negative income,Laverton,0
Nil income,Laverton,0
"$1-$149 ($1-$7,799)",Laverton,0
"$150-$299 ($7,800-$15,599)",Laverton,0
"$300-$399 ($15,600-$20,799)",Laverton,0
"$400-$499 ($20,800-$25,999)",Laverton,0
"$500-$649 ($26,000-$33,799)",Laverton,0
"$650-$799 ($33,800-$41,599)",Laverton,0
"$800-$999 ($41,600-$51,999)",Laverton,5
"$1,000-$1,249 ($52,000-$64,999)",Laverton,0
"$1,250-$1,499 ($65,000-$77,999)",Laverton,0
"$1,500-$1,749 ($78,000-$90,999)",Laverton,0
"$1,750-$1,999 ($91,000-$103,999)",Laverton,0
"$2,000-$2,499 ($104,000-$129,999)",Laverton,3
"$2,500-$2,999 ($130,000-$155,999)",Laverton,0
"$3,000-$3,499 ($156,000-$181,999)",Laverton,0
"$3,500-$3,999 ($182,000-$207,999)",Laverton,0
"$4,000-$4,499 ($208,000-$233,999)",Laverton,0
"$4,500-$4,999 ($234,000-$259,999)",Laverton,3
"$5,000-$5,999 ($260,000-$311,999)",Laverton,0
"$6,000-$7,999 ($312,000-$415,999)",Laverton,0
"$8,000 or more ($416,000 or more)",Laverton,0
Partial income stated,Laverton,0
All incomes not stated,Laverton,0
Negative income,Laverton,0
Nil income,Laverton,0
"$1-$149 ($1-$7,799)",Laverton,0
"$150-$299 ($7,800-$15,599)",Laverton,0
"$300-$399 ($15,600-$20,799)",Laverton,0
"$400-$499 ($20,800-$25,999)",Laverton,0
"$500-$649 ($26,000-$33,799)",Laverton,0
"$650-$799 ($33,800-$41,599)",Laverton,0
"$800-$999 ($41,600-$51,999)",Laverton,0
"$1,000-$1,249 ($52,000-$64,999)",Laverton,0
"$1,250-$1,499 ($65,000-$77,999)",Laverton,0
"$1,500-$1,749 ($78,000-$90,999)",Laverton,0
"$1,750-$1,999 ($91,000-$103,999)",Laverton,0
"$2,000-$2,499 ($104,000-$129,999)",Laverton,0
"$2,500-$2,999 ($130,000-$155,999)",Laverton,0
"$3,000-$3,499 ($156,000-$181,999)",Laverton,0
"$3,500-$3,999 ($182,000-$207,999)",Laverton,0
"$4,000-$4,499 ($208,000-$233,999)",Laverton,3
"$4,500-$4,999 ($234,000-$259,999)",Laverton,0
"$5,000-$5,999 ($260,000-$311,999)",Laverton,0
"$6,000-$7,999 ($312,000-$415,999)",Laverton,0
"$8,000 or more ($416,000 or more)",Laverton,0
Partial income stated,Laverton,0
All incomes not stated,Laverton,0
Negative income,Laverton,0
Nil income,Laverton,0
"$1-$149 ($1-$7,799)",Laverton,0
"$150-$299 ($7,800-$15,599)",Laverton,0
"$300-$399 ($15,600-$20,799)",Laverton,0
"$400-$499 ($20,800-$25,999)",Laverton,0
"$500-$649 ($26,000-$33,799)",Laverton,0
"$650-$799 ($33,800-$41,599)",Laverton,0
"$800-$999 ($41,600-$51,999)",Laverton,0
"$1,000-$1,249 ($52,000-$64,999)",Laverton,0
"$1,250-$1,499 ($65,000-$77,999)",Laverton,0
"$1,500-$1,749 ($78,000-$90,999)",Laverton,0
"$1,750-$1,999 ($91,000-$103,999)",Laverton,0
"$2,000-$2,499 ($104,000-$129,999)",Laverton,0
"$2,500-$2,999 ($130,000-$155,999)",Laverton,0
"$3,000-$3,499 ($156,000-$181,999)",Laverton,0
"$3,500-$3,999 ($182,000-$207,999)",Laverton,0
"$4,000-$4,499 ($208,000-$233,999)",Laverton,0
