MEASURE,Measure,REGIONTYPE,Geography Level,ASGS_2016,Region,FREQUENCY,Frequency,TIME,Time,Value,Flag Codes,Flags
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,407031161,Karoonda - Lameroo,A,Annual,2010,2010,3143,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,407031161,Karoonda - Lameroo,A,Annual,2011,2011,3092,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,407031161,Karoonda - Lameroo,A,Annual,2012,2012,3094,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,407031161,Karoonda - Lameroo,A,Annual,2013,2013,3091,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,407031161,Karoonda - Lameroo,A,Annual,2014,2014,3091,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,407031161,Karoonda - Lameroo,A,Annual,2015,2015,3089,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,407031161,Karoonda - Lameroo,A,Annual,2016,2016,3096,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,407031161,Karoonda - Lameroo,A,Annual,2017,2017,3105,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,407031161,Karoonda - Lameroo,A,Annual,2018,2018,3099,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,407031161,Karoonda - Lameroo,A,Annual,2019,2019,3084,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,407031162,Loxton,A,Annual,2001,2001,5364,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,407031162,Loxton,A,Annual,2002,2002,5394,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,407031162,Loxton,A,Annual,2003,2003,5412,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,407031162,Loxton,A,Annual,2004,2004,5386,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,407031162,Loxton,A,Annual,2005,2005,5395,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,407031162,Loxton,A,Annual,2006,2006,5358,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,407031162,Loxton,A,Annual,2007,2007,5360,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,407031162,Loxton,A,Annual,2008,2008,5366,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,407031162,Loxton,A,Annual,2009,2009,5331,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,407031162,Loxton,A,Annual,2010,2010,5327,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,407031162,Loxton,A,Annual,2011,2011,5331,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,407031162,Loxton,A,Annual,2012,2012,5390,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,407031162,Loxton,A,Annual,2013,2013,5419,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,407031162,Loxton,A,Annual,2014,2014,5455,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,407031162,Loxton,A,Annual,2015,2015,5482,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,407031162,Loxton,A,Annual,2016,2016,5491,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,407031162,Loxton,A,Annual,2017,2017,5470,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,407031162,Loxton,A,Annual,2018,2018,5461,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,407031162,Loxton,A,Annual,2019,2019,5479,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,407031163,Loxton Region,A,Annual,2001,2001,2107,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,407031163,Loxton Region,A,Annual,2002,2002,2089,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,407031163,Loxton Region,A,Annual,2003,2003,2066,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,407031163,Loxton Region,A,Annual,2004,2004,2029,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,407031163,Loxton Region,A,Annual,2005,2005,1998,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,407031163,Loxton Region,A,Annual,2006,2006,1955,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,407031163,Loxton Region,A,Annual,2007,2007,1914,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,407031163,Loxton Region,A,Annual,2008,2008,1846,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,407031163,Loxton Region,A,Annual,2009,2009,1819,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,407031163,Loxton Region,A,Annual,2010,2010,1796,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,407031163,Loxton Region,A,Annual,2011,2011,1759,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,407031163,Loxton Region,A,Annual,2012,2012,1757,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,407031163,Loxton Region,A,Annual,2013,2013,1747,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,407031163,Loxton Region,A,Annual,2014,2014,1741,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,407031163,Loxton Region,A,Annual,2015,2015,1738,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,407031163,Loxton Region,A,Annual,2016,2016,1735,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,407031163,Loxton Region,A,Annual,2017,2017,1749,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,407031163,Loxton Region,A,Annual,2018,2018,1751,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,407031163,Loxton Region,A,Annual,2019,2019,1756,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,407031164,Mannum,A,Annual,2001,2001,5925,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,407031164,Mannum,A,Annual,2002,2002,5940,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,407031164,Mannum,A,Annual,2003,2003,5899,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,407031164,Mannum,A,Annual,2004,2004,5861,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,407031164,Mannum,A,Annual,2005,2005,5803,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,407031164,Mannum,A,Annual,2006,2006,5745,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,407031164,Mannum,A,Annual,2007,2007,5787,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,407031164,Mannum,A,Annual,2008,2008,5832,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,407031164,Mannum,A,Annual,2009,2009,5853,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,407031164,Mannum,A,Annual,2010,2010,5870,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,407031164,Mannum,A,Annual,2011,2011,5900,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,407031164,Mannum,A,Annual,2012,2012,5971,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,407031164,Mannum,A,Annual,2013,2013,6051,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,407031164,Mannum,A,Annual,2014,2014,6146,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,407031164,Mannum,A,Annual,2015,2015,6241,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,407031164,Mannum,A,Annual,2016,2016,6333,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,407031164,Mannum,A,Annual,2017,2017,6387,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,407031164,Mannum,A,Annual,2018,2018,6432,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,407031164,Mannum,A,Annual,2019,2019,6476,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,407031165,Murray Bridge,A,Annual,2001,2001,13841,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,407031165,Murray Bridge,A,Annual,2002,2002,14037,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,407031165,Murray Bridge,A,Annual,2003,2003,14190,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,407031165,Murray Bridge,A,Annual,2004,2004,14384,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,407031165,Murray Bridge,A,Annual,2005,2005,14648,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,407031165,Murray Bridge,A,Annual,2006,2006,14849,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,407031165,Murray Bridge,A,Annual,2007,2007,15279,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,407031165,Murray Bridge,A,Annual,2008,2008,15879,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,407031165,Murray Bridge,A,Annual,2009,2009,16293,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,407031165,Murray Bridge,A,Annual,2010,2010,16579,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,407031165,Murray Bridge,A,Annual,2011,2011,17071,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,407031165,Murray Bridge,A,Annual,2012,2012,17308,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,407031165,Murray Bridge,A,Annual,2013,2013,17536,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,407031165,Murray Bridge,A,Annual,2014,2014,17754,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,407031165,Murray Bridge,A,Annual,2015,2015,17963,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,407031165,Murray Bridge,A,Annual,2016,2016,18196,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,407031165,Murray Bridge,A,Annual,2017,2017,18457,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,407031165,Murray Bridge,A,Annual,2018,2018,18780,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,407031165,Murray Bridge,A,Annual,2019,2019,19078,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,407031166,Murray Bridge Region,A,Annual,2001,2001,3472,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,407031166,Murray Bridge Region,A,Annual,2002,2002,3494,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,407031166,Murray Bridge Region,A,Annual,2003,2003,3530,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,407031166,Murray Bridge Region,A,Annual,2004,2004,3550,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,407031166,Murray Bridge Region,A,Annual,2005,2005,3583,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,407031166,Murray Bridge Region,A,Annual,2006,2006,3614,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,407031166,Murray Bridge Region,A,Annual,2007,2007,3619,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,407031166,Murray Bridge Region,A,Annual,2008,2008,3626,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,407031166,Murray Bridge Region,A,Annual,2009,2009,3620,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,407031166,Murray Bridge Region,A,Annual,2010,2010,3565,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,407031166,Murray Bridge Region,A,Annual,2011,2011,3437,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,407031166,Murray Bridge Region,A,Annual,2012,2012,3484,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,407031166,Murray Bridge Region,A,Annual,2013,2013,3533,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,407031166,Murray Bridge Region,A,Annual,2014,2014,3593,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,407031166,Murray Bridge Region,A,Annual,2015,2015,3653,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,407031166,Murray Bridge Region,A,Annual,2016,2016,3716,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,407031166,Murray Bridge Region,A,Annual,2017,2017,3755,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,407031166,Murray Bridge Region,A,Annual,2018,2018,3782,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,407031166,Murray Bridge Region,A,Annual,2019,2019,3825,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,407031167,Renmark,A,Annual,2001,2001,4502,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,407031167,Renmark,A,Annual,2002,2002,4540,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,407031167,Renmark,A,Annual,2003,2003,4473,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,407031167,Renmark,A,Annual,2004,2004,4432,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,407031167,Renmark,A,Annual,2005,2005,4443,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,407031167,Renmark,A,Annual,2006,2006,4490,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,407031167,Renmark,A,Annual,2007,2007,4522,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,407031167,Renmark,A,Annual,2008,2008,4521,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,407031167,Renmark,A,Annual,2009,2009,4510,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,407031167,Renmark,A,Annual,2010,2010,4509,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,407031167,Renmark,A,Annual,2011,2011,4502,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,407031167,Renmark,A,Annual,2012,2012,4581,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,407031167,Renmark,A,Annual,2013,2013,4645,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,407031167,Renmark,A,Annual,2014,2014,4706,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,407031167,Renmark,A,Annual,2015,2015,4765,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,407031167,Renmark,A,Annual,2016,2016,4820,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,407031167,Renmark,A,Annual,2017,2017,4846,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,407031167,Renmark,A,Annual,2018,2018,4839,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,407031167,Renmark,A,Annual,2019,2019,4834,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,407031168,Renmark Region,A,Annual,2001,2001,5291,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,407031168,Renmark Region,A,Annual,2002,2002,5292,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,407031168,Renmark Region,A,Annual,2003,2003,5201,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,407031168,Renmark Region,A,Annual,2004,2004,5203,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,407031168,Renmark Region,A,Annual,2005,2005,5235,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,407031168,Renmark Region,A,Annual,2006,2006,5199,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,407031168,Renmark Region,A,Annual,2007,2007,5135,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,407031168,Renmark Region,A,Annual,2008,2008,5104,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,407031168,Renmark Region,A,Annual,2009,2009,5057,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,407031168,Renmark Region,A,Annual,2010,2010,5010,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,407031168,Renmark Region,A,Annual,2011,2011,4927,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,407031168,Renmark Region,A,Annual,2012,2012,4937,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,407031168,Renmark Region,A,Annual,2013,2013,4943,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,407031168,Renmark Region,A,Annual,2014,2014,4950,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,407031168,Renmark Region,A,Annual,2015,2015,4957,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,407031168,Renmark Region,A,Annual,2016,2016,4960,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,407031168,Renmark Region,A,Annual,2017,2017,5007,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,407031168,Renmark Region,A,Annual,2018,2018,5031,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,407031168,Renmark Region,A,Annual,2019,2019,5073,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,407031169,The Coorong,A,Annual,2001,2001,5904,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,407031169,The Coorong,A,Annual,2002,2002,5927,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,407031169,The Coorong,A,Annual,2003,2003,5893,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,407031169,The Coorong,A,Annual,2004,2004,5889,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,407031169,The Coorong,A,Annual,2005,2005,5853,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,407031169,The Coorong,A,Annual,2006,2006,5854,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,407031169,The Coorong,A,Annual,2007,2007,5816,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,407031169,The Coorong,A,Annual,2008,2008,5758,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,407031169,The Coorong,A,Annual,2009,2009,5715,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,407031169,The Coorong,A,Annual,2010,2010,5687,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,407031169,The Coorong,A,Annual,2011,2011,5671,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,407031169,The Coorong,A,Annual,2012,2012,5646,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,407031169,The Coorong,A,Annual,2013,2013,5615,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,407031169,The Coorong,A,Annual,2014,2014,5585,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,407031169,The Coorong,A,Annual,2015,2015,5558,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,407031169,The Coorong,A,Annual,2016,2016,5538,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,407031169,The Coorong,A,Annual,2017,2017,5502,,
